StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Friends Initials,Tense,Vaca_Avg,Job_Avg,Date_Avg,House_Avg,Car_Avg,Total Average,Vacation_1,Vacation_2,Vacation_3,Vacation_4,Vacation_5,Job_1,Job_2,Job_3,Job_4,Job_5,Date_1,Date_2,Date_3,Date_4,Date_5,House_1,House_2,House_3,House_4,House_5,Car_1,Car_2,Car_3,Car_4,Car_5,Imagination_1,Imagination_2,RC Imagine 2,Imagination_3,RC Imagine 3,Imagination_4,Imagination_Avg,HowClose,Gender,Ethnicity,Age,Religion,time,TIME,Job,House,Car,Religion_11_TEXT,id,a,b,c,d,e,f,g
11/13/24 22:19,11/13/24 22:27,IP Address,217.147.184.10,100,484,TRUE,11/13/24 22:27,R_54DckQS5TGG8wXe,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LG,Past,3.8,5,5.6,5.6,4.2,4.84,5,4,3,3,4,5,5,5,4,6,6,6,7,3,6,6,6,6,5,5,5,5,4,2,5,6,2,6,2,6,4,5.5,5,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,215161,3,x,2,1,x,5,4
11/13/24 23:00,11/13/24 23:19,IP Address,192.187.62.4,100,1140,TRUE,11/13/24 23:19,R_7eVrrPLNSEd0hRR,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TV,Past,2.6,2,5,4.4,4.2,3.64,4,2,5,1,1,2,2,1,1,4,6,6,6,2,5,5,5,5,2,5,3,3,7,1,7,5,4,4,1,7,3,4.75,5,Male,Caucasian American/White,23,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,617047,3,x,1,4,2,x,5
11/13/24 23:33,11/13/24 23:37,IP Address,205.185.96.103,100,272,TRUE,11/13/24 23:37,R_3CxzeY8xjE94qYQ,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,DH,Future,1.8,1.8,1.4,2,1.4,1.68,2,1,3,1,2,3,1,2,1,2,2,1,1,1,2,3,2,2,1,2,2,1,1,1,2,2,2,6,4,4,1,3.25,7,Male,Other Ethnicity,25,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,784933,x,5,4,2,3,1,x
11/14/24 1:01,11/14/24 1:10,IP Address,205.185.110.138,100,584,TRUE,11/14/24 1:10,R_399XA3vHgQAZDT2,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JO,Future,4,4.4,3.4,5.6,2.6,4,2,7,3,7,1,1,5,6,5,5,7,7,1,1,1,4,6,5,7,6,1,3,5,1,3,7,1,7,1,7,6,6.75,3,Non-binary,Caucasian American/White,23,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,485390,x,5,4,x,1,3,2
11/14/24 7:36,11/14/24 7:52,IP Address,190.6.8.39,100,913,TRUE,11/14/24 7:52,R_5N6WmsJ4Ti3aXCh,10.4873,-66.8738,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AB,Past,4.2,6,5.8,5.2,5.2,5.28,5,5,2,6,3,7,7,2,7,7,7,7,1,7,7,6,6,4,5,5,6,6,4,4,6,4,1,7,4,4,6,5.25,5,Female,Other Ethnicity,29,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,102714,3,x,5,x,2,4,1
11/14/24 8:35,11/14/24 8:52,IP Address,157.201.96.100,100,1047,TRUE,11/14/24 8:52,R_3Xhwj9zmhgARFl0,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,tmo,Future,2.2,1.6,2.8,1.6,1.8,2,3,3,1,2,2,2,2,1,2,1,4,4,3,1,2,1,1,3,1,2,3,3,1,1,1,6,1,7,1,7,2,5.5,7,Male,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,687332,2,x,4,1,x,5,3
11/14/24 9:46,11/14/24 9:55,IP Address,216.128.237.138,100,537,TRUE,11/14/24 9:55,R_74Mc2tBdVQjdQkc,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JG,Past,3,4.6,2.2,3.8,1.6,3.04,3,3,4,1,4,5,5,5,4,4,3,3,2,1,2,5,5,4,2,3,2,2,2,1,1,6,1,7,2,6,4,5.75,6,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,367043,x,2,4,5,1,3,x
11/14/24 10:08,11/14/24 10:17,IP Address,216.128.237.131,100,541,TRUE,11/14/24 10:17,R_3n7RBx0kEseGkm8,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AW,Past,5.4,7,6.4,5.6,5.4,5.96,5,5,6,5,6,7,7,7,7,7,6,6,6,7,7,6,5,6,5,6,5,5,6,5,6,6,1,7,5,3,2,4.5,6,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,890748,x,4,2,3,x,1,5
11/14/24 10:08,11/14/24 10:20,IP Address,157.201.96.100,100,683,TRUE,11/14/24 10:20,R_5E0550EBtvyePrM,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,EN,Future,4.8,4.8,5,4.8,4.4,4.76,6,7,2,4,5,6,7,1,7,3,6,6,3,5,5,6,7,2,5,4,5,6,3,5,3,5,6,2,5,3,5,3.75,7,Female,Caucasian American/White,20,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,800014,3,x,2,5,4,1,x
11/14/24 10:26,11/14/24 10:33,IP Address,157.201.98.1,100,394,TRUE,11/14/24 10:33,R_1GX2zawq0LijjLX,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LH,Past,1,1.8,1,2.2,1,1.4,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,2,3,1,3,1,1,1,1,1,1,3,5,2,6,3,3.75,7,Female,Caucasian American/White,23,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,185602,x,5,2,1,3,4,x
11/14/24 10:43,11/14/24 10:57,IP Address,205.185.110.132,100,848,TRUE,11/14/24 10:57,R_51i8N7w4q6VPKxs,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,A.H,Future,2,1.8,2,2,2,1.96,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,7,1,7,2,5,7,Female,Caucasian American/White,19,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,901513,x,2,3,4,x,5,1
11/14/24 11:18,11/14/24 11:25,IP Address,157.201.98.1,100,390,TRUE,11/14/24 11:25,R_52hyOFH300HQ385,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LW,Future,4.2,6.4,6.8,5.8,4.2,5.48,4,4,5,2,6,5,6,7,7,7,7,7,7,6,7,6,6,6,5,6,4,4,4,4,5,6,1,7,1,7,5,6.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,976619,2,x,1,4,x,5,3
11/14/24 11:29,11/14/24 11:37,IP Address,157.201.96.100,100,472,TRUE,11/14/24 11:37,R_3NwxBs4WgK5Fgsh,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,RW,Past,5.2,5.8,5.4,5,5,5.28,5,5,6,4,6,6,6,6,5,6,6,6,4,5,6,5,5,5,4,6,4,5,6,4,6,5,2,6,2,6,4,5.25,7,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,179383,x,3,2,x,5,4,1
11/14/24 11:35,11/14/24 11:47,IP Address,157.201.98.1,100,741,TRUE,11/14/24 11:47,R_1Ija0iatz5oTmac,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MB,Past,5.4,5.2,4.4,6.4,5,5.28,6,6,3,5,7,7,7,4,6,2,5,4,5,2,6,7,6,7,5,7,5,5,6,2,7,6,5,3,2,6,6,5.25,6,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,579254,x,4,3,2,x,1,5
11/14/24 11:37,11/14/24 11:48,IP Address,157.201.98.1,100,653,TRUE,11/14/24 11:48,R_3q99ppg6PV61YXm,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JS,Future,4,4.6,5.4,5,2.8,4.36,2,3,6,3,6,3,3,6,5,6,5,3,7,6,6,4,3,6,5,7,2,2,4,2,4,5,4,4,2,6,3,4.5,5,Male,Caucasian American/White,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,562671,4,x,2,1,x,5,3
11/14/24 12:12,11/14/24 12:17,IP Address,216.128.237.129,100,255,TRUE,11/14/24 12:17,R_3uJBMF7LslfijFn,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,IM,Future,5.8,6.2,6.4,6.2,6.4,6.2,5,7,7,4,6,5,7,7,5,7,6,7,7,5,7,5,7,7,5,7,6,7,7,5,7,6,1,7,1,7,6,6.5,5,Female,Caucasian American/White,18,Christian,before this event will occur,BEFORE,starts,moves,acquires,,117196,x,3,5,x,4,1,2
11/14/24 12:38,11/14/24 12:45,IP Address,205.185.110.140,100,406,TRUE,11/14/24 12:45,R_5ffgh91ePXpU0Od,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,FI,Past,4,6,2.6,5.8,2,4.08,4,4,4,1,7,6,6,6,5,7,3,1,4,1,4,6,6,6,4,7,2,1,2,1,4,6,1,7,1,7,6,6.5,7,Female,Asian American/Asian,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,295238,1,x,5,3,4,x,2
11/14/24 12:47,11/14/24 12:51,IP Address,205.185.107.32,100,256,TRUE,11/14/24 12:51,R_133lU8xQl8sIHHm,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JM,Past,2.6,4.2,2.6,4,1.6,3,1,1,5,1,5,5,3,6,3,4,4,1,4,1,3,7,2,6,2,3,3,1,2,1,1,4,1,7,1,7,5,5.75,5,Female,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,589936,3,x,1,x,2,4,5
11/14/24 13:01,11/14/24 13:04,IP Address,205.185.107.19,100,173,TRUE,11/14/24 13:04,R_7N8NvQLYynf4Ubc,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LSW,Future,3.4,1.4,1,1.4,1.4,1.72,2,1,5,2,7,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,4,2,6,2,6,3,4.75,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,842364,x,1,2,3,x,5,4
11/14/24 13:13,11/14/24 13:22,IP Address,157.201.98.1,100,561,TRUE,11/14/24 13:22,R_7atQMgty4SrhYjZ,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MW,Future,4.6,3.2,4.2,3.4,2.8,3.64,5,5,7,2,4,4,4,2,4,2,4,5,4,5,3,3,4,5,2,3,3,3,4,2,2,4,1,7,2,6,4,5.25,6,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,443634,4,x,2,3,x,5,1
11/14/24 13:23,11/14/24 13:30,IP Address,205.185.107.32,100,408,TRUE,11/14/24 13:30,R_1PCxMYQs32ZcABr,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JG,Past,2.6,3.8,3,2.6,3.8,3.16,2,3,5,1,2,3,4,6,1,5,3,3,4,1,4,3,3,3,1,3,4,4,5,1,5,5,3,5,1,7,1,4.5,7,Male,Caucasian American/White,22,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,545811,x,5,1,3,2,4,x
11/14/24 13:57,11/14/24 14:02,IP Address,205.185.110.131,100,315,TRUE,11/14/24 14:02,R_6EZiT7dcTq26Ylr,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,GA,Past,4.4,5,6.2,6,3.4,5,4,4,6,2,6,5,5,6,3,6,6,6,7,6,6,6,6,7,4,7,3,5,3,2,4,6,4,4,2,6,2,4.5,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,850956,x,1,5,4,3,x,2
11/14/24 14:09,11/14/24 14:16,IP Address,192.225.189.118,100,422,TRUE,11/14/24 14:16,R_6LHl7LTf4wJBj5P,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,L.E.,Future,3.8,4.8,5.6,4.6,3.8,4.52,3,3,5,2,6,6,4,6,2,6,6,5,6,4,7,5,5,6,1,6,4,3,5,1,6,3,3,5,4,4,6,4.5,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,764381,3,x,2,5,x,4,1
11/14/24 14:33,11/14/24 14:45,IP Address,157.201.98.1,100,764,TRUE,11/14/24 14:46,R_6y6gUySXJn5giiZ,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,ZA,Past,2.2,3.6,4.6,5,2,3.48,3,2,2,1,3,4,3,3,4,4,5,5,4,4,5,5,5,5,4,6,2,3,2,1,2,2,1,7,2,6,1,4,5,Female,Other Ethnicity,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,705003,2,x,1,3,x,4,5
11/14/24 14:47,11/14/24 14:52,IP Address,157.201.96.100,100,294,TRUE,11/14/24 14:52,R_1btCMYbvhfcPKs9,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SM,Future,3.4,4.6,5.8,2.6,2.8,3.84,3,3,3,4,4,4,5,6,4,4,6,6,5,7,5,3,3,2,3,2,3,3,2,4,2,5,3,5,3,5,4,4.75,7,Female,Caucasian American/White,20,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,915878,x,4,1,x,2,3,5
11/14/24 14:55,11/14/24 15:00,IP Address,157.201.98.1,100,254,TRUE,11/14/24 15:00,R_725fkHZq0UOkXq4,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,RM,Future,4,3.2,4.4,4.6,3.8,4,5,3,4,1,7,3,2,3,1,7,5,2,7,1,7,6,4,5,1,7,5,1,5,1,7,7,1,7,2,6,5,6.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,779347,x,5,4,x,3,2,1
11/14/24 14:56,11/14/24 15:02,IP Address,157.201.98.1,100,357,TRUE,11/14/24 15:02,R_1feFWjOgdLkvNCb,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,CS,Future,4.6,2.6,4.6,3.6,1,3.28,4,3,7,3,6,3,3,1,3,3,7,7,1,7,1,3,3,5,3,4,1,1,1,1,1,5,2,6,2,6,6,5.75,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,850554,4,x,2,5,3,1,x
11/14/24 15:16,11/14/24 15:24,IP Address,205.185.107.32,100,472,TRUE,11/14/24 15:24,R_59oJvv0FtuRjvZs,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JC,Past,3,4.8,5.6,3.8,3.8,4.2,2,2,2,2,7,5,5,5,5,4,6,6,6,6,4,3,3,3,3,7,3,3,3,3,7,5,1,7,2,6,6,6,6,Female,Caucasian American/White,18,Christian,after this event has already occurred,AFTER,started,moved,acquired,,278171,2,x,4,3,5,1,x
11/14/24 15:29,11/14/24 15:33,IP Address,157.201.98.1,100,243,TRUE,11/14/24 15:33,R_1T5ANgAU9ehH2yl,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KS,Past,3,3.8,5.4,4.4,3.8,4.08,2,2,5,1,5,3,3,6,2,5,7,6,6,2,6,4,3,4,4,7,6,2,4,2,5,5,2,6,2,6,5,5.5,5,Female,Caucasian American/White,21,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,447862,5,x,4,3,x,1,2
11/14/24 15:55,11/14/24 16:11,IP Address,97.188.66.111,100,927,TRUE,11/14/24 16:11,R_1fkNvglHvYxltIt,33.3908,-111.9184,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,CM,Future,6.2,6.4,4.6,6.4,6.6,6.04,6,5,7,7,6,6,6,7,7,6,4,4,6,4,5,7,7,6,7,5,7,7,7,7,5,5,1,7,1,7,6,6.25,6,Female,Caucasian American/White,40,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,603593,x,2,1,4,x,3,5
11/14/24 17:33,11/14/24 17:38,IP Address,157.201.96.100,100,313,TRUE,11/14/24 17:38,R_1ERxPmbSuHdYifJ,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,RM,Past,3.8,2.8,4,3.6,2.6,3.36,3,5,7,1,3,1,2,7,1,3,4,4,7,1,4,1,5,7,1,4,1,3,7,1,1,6,1,7,1,7,2,5.5,7,Male,Mixed Ethnicity,22,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,908230,x,5,4,3,2,x,1
11/14/24 20:14,11/14/24 20:18,IP Address,24.246.119.44,100,227,TRUE,11/14/24 20:18,R_3PpSJwqxNeFYejf,40.6315,-74.5103,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TT,Future,4.4,5.8,6.2,2.4,3.8,4.52,4,5,7,2,4,6,6,7,6,4,7,6,7,7,4,1,2,3,3,3,3,4,4,4,4,6,1,7,2,6,4,5.75,7,Female,Caucasian American/White,19,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,343891,4,x,2,1,3,x,5
11/14/24 21:06,11/14/24 21:07,IP Address,157.201.97.1,100,65,TRUE,11/14/24 21:07,R_7lFFaWp5gLHBhqJ,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,et,Past,6.2,4.8,5.2,6,4.2,5.28,7,7,6,5,6,1,7,5,4,7,1,7,5,7,6,4,7,6,7,6,3,4,3,5,6,6,7,1,5,3,7,4.25,6,Male,Other Ethnicity,21,Orthodox,after this event has already occurred,AFTER,started,moved,acquired,,474733,x,2,4,3,x,1,5
11/14/24 21:16,11/14/24 21:21,IP Address,205.185.107.32,100,326,TRUE,11/14/24 21:21,R_1MgoPoua0Knzo2D,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,BL,Future,4,3.8,2.2,4.4,5.8,4.04,5,5,5,2,3,4,5,5,2,3,2,3,3,1,2,4,6,6,2,4,6,6,7,4,6,4,1,7,3,5,4,5,4,Male,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,651010,5,x,4,1,2,3,x
11/14/24 22:21,11/14/24 22:26,IP Address,24.246.119.44,100,291,TRUE,11/14/24 22:26,R_638JodQXlKPMT4e,40.6315,-74.5103,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JB,Past,3.8,4.6,4.8,2.8,3.2,3.84,3,5,5,2,4,5,3,6,5,4,4,5,5,6,4,2,2,3,3,4,2,2,4,4,4,5,1,7,4,4,6,5.5,6,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,870377,2,x,4,1,5,x,3
11/14/24 22:32,11/14/24 22:52,IP Address,205.185.107.19,100,1171,TRUE,11/14/24 22:52,R_77CL9zJARk7wmoV,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AC,Past,4.4,6.4,7,7,7,6.36,5,4,5,3,5,6,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,7,1,7,6,6.5,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,945362,x,3,1,x,4,2,5
11/15/24 10:58,11/15/24 11:03,IP Address,205.185.110.145,100,269,TRUE,11/15/24 11:03,R_3t8RuaIyS1Z35OF,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LL,Future,2.8,4.6,6.2,5,3,4.32,3,2,4,1,4,3,2,6,5,7,6,6,5,7,7,5,4,6,3,7,4,2,4,1,4,2,3,5,3,5,4,4,7,Female,Caucasian American/White,24,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,341778,5,x,2,3,4,1,x
11/15/24 13:22,11/15/24 13:27,IP Address,66.219.222.22,100,292,TRUE,11/15/24 13:27,R_5eruOw8EtP0O5K9,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,BDG,Future,3.4,4.4,5.6,5,3,4.28,3,3,5,1,5,5,5,6,1,5,6,6,7,2,7,6,6,6,1,6,3,3,4,1,4,3,1,7,2,6,4,5,6,Male,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,553693,x,3,1,5,4,x,2
11/15/24 14:04,11/15/24 14:09,IP Address,157.201.98.1,100,291,TRUE,11/15/24 14:09,R_5v8tal9ajWqmH42,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,ED,Past,4,6.2,4.6,5.4,7,5.44,4,5,5,2,4,6,7,6,7,5,3,4,6,5,5,7,5,6,5,4,7,7,7,7,7,5,4,4,3,5,2,4,7,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,659898,1,x,2,x,3,4,5
11/15/24 14:31,11/15/24 14:33,IP Address,157.201.96.100,100,131,TRUE,11/15/24 14:33,R_5OoUZ4h8B4zEJws,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,HV,Future,3,3,5,3,2,3.2,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,6,1,7,1,7,5,6.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,366064,x,4,5,2,3,x,1
11/15/24 14:34,11/15/24 14:40,IP Address,172.56.148.79,100,393,TRUE,11/15/24 14:40,R_5hF6Mn73EtYgAYo,43.6339,-116.2942,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SR,Past,2.8,5.4,6.6,4.2,2.6,4.32,2,3,4,1,4,5,5,6,5,6,6,7,7,6,7,4,4,5,3,5,3,3,3,1,3,4,1,7,2,6,5,5.5,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,648535,x,5,1,4,x,3,2
11/15/24 16:26,11/15/24 16:37,IP Address,38.148.84.9,100,704,TRUE,11/15/24 16:38,R_5dhn6n72d09KcbL,40.6981,-111.9999,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,J.D.,Future,4.4,5.2,5,6.2,4,4.96,5,6,5,1,5,6,6,6,3,5,5,5,6,3,6,7,7,6,5,6,6,6,4,1,3,7,1,7,1,7,6,6.75,5,Female,Caucasian American/White,55,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,631538,x,2,4,3,1,5,x
11/15/24 16:31,11/15/24 16:46,IP Address,190.232.129.84,100,899,TRUE,11/15/24 16:46,R_1DPI9uh8U9LlrZT,-11.85,-76.45,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,RCH,Past,2.8,2.6,3,2.2,1.8,2.48,3,3,3,1,4,4,3,2,1,3,4,5,2,1,3,3,2,2,1,3,2,2,2,1,2,4,1,7,1,7,5,5.75,5,Male,Caucasian American/White,43,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,471658,3,x,2,1,5,4,x
11/15/24 17:09,11/15/24 17:15,IP Address,199.19.117.220,100,353,TRUE,11/15/24 17:15,R_5gjdZFcFjCp8xYW,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,GB,Future,1.8,2.4,3.6,1,1,1.96,2,1,3,1,2,3,3,2,2,2,5,5,3,3,2,1,1,1,1,1,1,1,1,1,1,4,1,7,2,6,5,5.5,7,Male,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,630531,x,2,5,x,4,3,1
11/15/24 17:48,11/15/24 17:53,IP Address,205.185.107.12,100,347,TRUE,11/15/24 17:53,R_7RAekU53dVewIKZ,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,PR,Past,5.6,5.6,5,5.4,4.2,5.16,6,5,6,4,7,7,7,5,7,2,7,7,4,6,1,7,7,2,5,6,5,4,4,1,7,5,1,7,1,7,4,5.75,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,161760,2,x,5,x,3,4,1
11/15/24 17:23,11/15/24 17:56,IP Address,172.56.153.162,100,1971,TRUE,11/15/24 17:56,R_1n2ep9E9cEC2FXv,45.5135,-122.5041,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,NI,Past,2.4,4.4,2,3.8,3,3.12,2,2,2,1,5,3,5,5,4,5,3,2,2,2,1,3,4,5,2,5,3,4,3,1,4,5,1,7,3,5,5,5.5,5,Female,Caucasian American/White,42,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,230624,1,x,4,5,2,x,3
11/15/24 19:53,11/15/24 20:12,IP Address,66.9.182.224,100,1112,TRUE,11/15/24 20:12,R_67HcWJhWVc64BEc,40.7592,-111.8875,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,ET,Future,1.8,2.4,2.8,1.4,1.4,1.96,3,1,1,3,1,3,1,2,5,1,3,3,2,5,1,2,1,1,2,1,2,1,1,2,1,4,1,7,4,4,6,5.25,5,Female,Caucasian American/White,50,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,234553,x,4,5,1,2,x,3
11/15/24 22:08,11/15/24 22:12,IP Address,205.185.110.100,100,219,TRUE,11/15/24 22:12,R_6dNisFS15gHEuBK,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KC,Past,4.4,6.8,7,5.2,1,4.88,4,4,6,1,7,7,7,7,6,7,7,7,7,7,7,5,5,6,4,6,1,1,1,1,1,7,2,6,2,6,6,6.25,7,Female,Caucasian American/White,21,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,499680,x,2,4,5,3,1,x
11/15/24 22:57,11/15/24 23:12,IP Address,192.225.189.118,100,883,TRUE,11/15/24 23:12,R_1L5wIkTC1CEfJhE,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KJW,Future,5.4,3.6,4.2,2.6,1.4,3.44,4,6,5,6,6,2,3,4,5,4,3,3,3,6,6,1,2,2,4,4,1,1,2,1,2,3,2,6,4,4,1,3.5,7,Female,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,626317,x,5,2,x,3,1,4
